country,year,product_group,grouping_level,export_usd_thousand,import_usd_thousand,trade_balance_usd_thousand,export_product_share_pct,import_product_share_pct,ahs_simple_average_pct,ahs_weighted_average_pct,ahs_total_tariff_lines,ahs_dutiable_tariff_lines_share_pct,ahs_duty_free_tariff_lines_share_pct,ahs_specific_tariff_lines_share_pct,ahs_ave_tariff_lines_share_pct,ahs_maxrate_pct,ahs_minrate_pct,ahs_specificduty_imports_usd_thousand,ahs_dutiable_imports_usd_thousand,ahs_duty_free_imports_usd_thousand,mfn_simple_average_pct,mfn_weighted_average_pct,mfn_total_tariff_lines,mfn_dutiable_tariff_lines_share_pct,mfn_duty_free_tariff_lines_share_pct,mfn_specific_tariff_lines_share_pct,mfn_ave_tariff_lines_share_pct,mfn_maxrate_pct,mfn_minrate_pct,mfn_specificduty_imports_usd_thousand,mfn_dutiable_imports_usd_thousand,mfn_duty_free_imports_usd_thousand
South Sudan,2023,Vegetable,Sector,38702.05,36838.9,1863.1500000000015,8.45,54.24,3.0,0.88,98.0,62.24,32.65,5.1,0.0,11.0,0.0,264.0,6450.86,30388.04,3.0,0.88,98.0,62.24,32.65,5.1,0.0,11.0,0.0,264.0,6450.86,30388.04
South Sudan,2023,Wood,Sector,12168.51,169.56,11998.95,2.66,0.25,0.0,0.0,12.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,61.29,0.0,0.0,12.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,61.29
South Sudan,2023,All Products,Total,457914.86,67918.5,389996.36,100.0,100.0,3.29,0.7,189.0,71.96,24.87,3.17,0.0,11.0,0.0,287.72,9699.32,58021.6,3.29,0.7,189.0,71.96,24.87,3.17,0.0,11.0,0.0,287.72,9699.32,58021.6
Tanzania,2023,Capital goods,Broad Economic Category,440924.87,782.43,440142.44,23.65,0.04,5.69,2.33,71.0,81.69,18.31,0.0,0.0,35.0,0.0,0.0,251.46,322.56,5.69,2.33,71.0,81.69,18.31,0.0,0.0,35.0,0.0,0.0,251.46,322.56
Tanzania,2023,Consumer goods,Broad Economic Category,872024.22,54989.55,817034.6699999999,46.77,2.85,7.4,12.76,504.0,93.25,6.15,0.6,0.0,100.0,0.0,0.16,47325.5,2906.94,7.44,12.76,504.0,94.44,5.56,0.0,0.0,100.0,0.0,0.0,47325.52,2906.91
Tanzania,2023,Intermediate goods,Broad Economic Category,508967.08,1601344.58,-1092377.5,27.3,82.97,4.18,0.49,196.0,84.18,15.82,0.0,0.0,40.0,0.0,0.0,161488.04,1427691.51,4.18,0.49,196.0,84.18,15.82,0.0,0.0,40.0,0.0,0.0,161488.04,1427691.51
Tanzania,2023,Raw materials,Broad Economic Category,19368.06,272881.71,-253513.65000000002,1.04,14.14,3.97,14.18,434.0,50.46,45.85,3.69,0.0,100.0,0.0,551.11,116860.08,112266.96,4.34,14.46,434.0,53.23,43.09,3.69,0.0,100.0,0.0,551.11,134319.62,94807.42
Tanzania,2023,Animal,Sector,16725.92,77303.76,-60577.84,0.9,4.01,2.8,1.65,162.0,54.32,45.68,0.0,0.0,6.0,0.0,0.0,35531.94,34409.29,3.02,1.66,162.0,55.56,44.44,0.0,0.0,9.0,0.0,0.0,35608.42,34332.81
Tanzania,2023,Chemicals,Sector,255811.07,1917.35,253893.72,13.72,0.1,8.06,4.64,49.0,91.84,8.16,0.0,0.0,20.0,0.0,0.0,1676.98,135.86,8.06,4.64,49.0,91.84,8.16,0.0,0.0,20.0,0.0,0.0,1676.98,135.86
Tanzania,2023,Food Products,Sector,127170.62,58919.32,68251.29999999999,6.82,3.05,11.58,57.36,186.0,96.24,3.76,0.0,0.0,100.0,0.0,0.0,52981.3,2430.31,12.8,57.81,186.0,97.85,2.15,0.0,0.0,100.0,0.0,0.0,54400.88,1010.74
Tanzania,2023,Footwear,Sector,3239.98,1.38,3238.6,0.17,0.0,5.0,5.0,8.0,87.5,0.0,12.5,0.0,5.0,5.0,0.03,1.29,0.0,4.53,4.93,8.0,100.0,0.0,0.0,0.0,5.0,2.2,0.0,1.29,0.0
Tanzania,2023,Fuels,Sector,228930.33,64959.85,163970.47999999998,12.28,3.37,4.75,6.7,12.0,91.67,8.33,0.0,0.0,11.0,0.0,0.0,51767.48,13176.86,4.75,6.7,12.0,91.67,8.33,0.0,0.0,11.0,0.0,0.0,51767.48,13176.86
Tanzania,2023,Hides and Skins,Sector,967.51,6.15,961.36,0.05,0.0,13.75,5.71,22.0,95.45,0.0,4.55,0.0,40.0,5.0,0.1,6.15,0.0,12.61,5.67,22.0,100.0,0.0,0.0,0.0,40.0,3.5,0.0,6.15,0.0
Tanzania,2023,Mach and Elec,Sector,379283.9,300.75,378983.15,20.34,0.02,7.21,2.38,62.0,77.42,22.58,0.0,0.0,35.0,0.0,0.0,76.22,122.71,7.21,2.38,62.0,77.42,22.58,0.0,0.0,35.0,0.0,0.0,76.22,122.71
Tanzania,2023,Metals,Sector,111262.91,130176.17,-18913.259999999995,5.97,6.74,5.62,4.82,49.0,83.67,16.33,0.0,0.0,40.0,0.0,0.0,125215.62,4934.75,5.62,4.82,49.0,83.67,16.33,0.0,0.0,40.0,0.0,0.0,125215.62,4934.75
Tanzania,2023,Minerals,Sector,35569.48,273.57,35295.91,1.91,0.01,4.72,5.0,13.0,100.0,0.0,0.0,0.0,5.0,2.5,0.0,273.57,0.0,4.72,5.0,13.0,100.0,0.0,0.0,0.0,5.0,2.5,0.0,273.57,0.0
Tanzania,2023,Miscellaneous,Sector,35497.67,192.88,35304.79,1.9,0.01,8.28,7.66,45.0,100.0,0.0,0.0,0.0,40.0,2.5,0.0,38.58,0.0,8.28,7.66,45.0,100.0,0.0,0.0,0.0,40.0,2.5,0.0,38.58,0.0
Tanzania,2023,Plastic or Rubber,Sector,187628.55,2332.99,185295.56,10.06,0.12,7.83,8.03,64.0,96.88,3.13,0.0,0.0,20.0,0.0,0.0,676.39,209.72,7.83,8.03,64.0,96.88,3.13,0.0,0.0,20.0,0.0,0.0,676.39,209.72
Tanzania,2023,Stone and Glass,Sector,50404.13,1449898.51,-1399494.3800000001,2.7,75.12,3.42,0.03,36.0,69.44,25.0,5.56,0.0,15.0,0.0,0.13,8079.86,1441734.97,3.7,0.03,36.0,77.78,22.22,0.0,0.0,15.0,0.0,0.0,8079.86,1441734.97
Tanzania,2023,Textiles and Clothing,Sector,87308.56,31266.57,56041.99,4.68,1.62,4.6,1.12,131.0,89.31,10.69,0.0,0.0,15.0,0.0,0.0,10249.29,19117.85,4.78,1.12,131.0,90.84,9.16,0.0,0.0,15.0,0.0,0.0,10249.31,19117.83
Tanzania,2023,Transportation,Sector,195433.55,380.02,195053.53,10.48,0.02,3.75,2.31,12.0,83.33,16.67,0.0,0.0,5.0,0.0,0.0,172.67,201.62,3.75,2.31,12.0,83.33,16.67,0.0,0.0,5.0,0.0,0.0,172.67,201.62
Tanzania,2023,Vegetable,Sector,125860.56,111484.35,14376.209999999992,6.75,5.78,3.75,3.41,373.0,57.91,37.8,4.29,0.0,40.0,0.0,551.11,69028.96,29316.65,3.79,3.82,373.0,60.32,35.39,4.29,0.0,40.0,0.0,551.11,85362.59,12983.02
Tanzania,2023,Wood,Sector,23453.12,628.09,22825.03,1.26,0.03,4.78,4.76,85.0,87.06,12.94,0.0,0.0,20.0,0.0,0.0,446.91,38.19,4.78,4.76,85.0,87.06,12.94,0.0,0.0,20.0,0.0,0.0,446.91,38.19
Tanzania,2023,All Products,Total,1864547.88,1930041.72,-65493.840000000084,100.0,100.0,5.23,2.52,1309.0,76.55,21.93,1.53,0.0,100.0,0.0,551.37,356223.2,1545828.78,5.39,2.55,1309.0,78.15,20.63,1.22,0.0,100.0,0.0,551.11,374052.91,1527999.07
Uganda,2023,Capital goods,Broad Economic Category,148563.12,205.98,148357.13999999998,28.81,0.02,2.76,4.55,59.0,33.9,66.1,0.0,0.0,5.0,0.0,0.0,93.26,9.3,2.76,4.55,59.0,33.9,66.1,0.0,0.0,5.0,0.0,0.0,93.26,9.3
Uganda,2023,Consumer goods,Broad Economic Category,211504.42,41066.96,170437.46000000002,41.01,3.83,6.48,10.05,402.0,83.83,14.43,1.74,0.0,100.0,0.0,7.02,46816.36,2054.87,6.6,10.05,402.0,87.06,11.44,1.49,0.0,100.0,0.0,6.96,46816.85,2054.38
Uganda,2023,Intermediate goods,Broad Economic Category,138254.12,907149.18,-768895.06,26.81,84.64,3.68,0.02,164.0,75.0,25.0,0.0,0.0,11.0,0.0,0.0,7003.42,899363.52,3.68,0.02,164.0,75.0,25.0,0.0,0.0,11.0,0.0,0.0,7003.42,899363.52
Uganda,2023,Raw materials,Broad Economic Category,4182.49,123355.11,-119172.62,0.81,11.51,3.16,15.51,263.0,39.92,54.37,5.7,0.0,100.0,0.0,426.92,34855.93,57154.24,3.37,16.39,263.0,42.59,52.09,5.32,0.0,100.0,0.0,419.61,67117.72,24892.46
Uganda,2023,Animal,Sector,1051.19,33040.05,-31988.860000000004,0.2,3.08,3.66,4.93,85.0,61.18,38.82,0.0,0.0,6.0,0.0,0.0,14210.47,346.99,3.66,4.93,85.0,61.18,38.82,0.0,0.0,6.0,0.0,0.0,14210.47,346.99
Uganda,2023,Chemicals,Sector,41837.62,1032.47,40805.15,8.11,0.1,4.73,4.69,44.0,97.73,2.27,0.0,0.0,6.5,0.0,0.0,626.39,41.41,4.73,4.69,44.0,97.73,2.27,0.0,0.0,6.5,0.0,0.0,626.39,41.41
Uganda,2023,Food Products,Sector,46963.08,23616.3,23346.780000000002,9.11,2.2,11.16,74.59,209.0,91.39,6.22,2.39,0.0,100.0,0.0,5.32,9393.97,0.03,11.16,74.59,209.0,91.39,6.22,2.39,0.0,100.0,0.0,5.32,9393.97,0.03
Uganda,2023,Footwear,Sector,795.31,46.61,748.6999999999999,0.15,0.0,5.0,5.0,5.0,100.0,0.0,0.0,0.0,5.0,5.0,0.0,46.46,0.0,5.0,5.0,5.0,100.0,0.0,0.0,0.0,5.0,5.0,0.0,46.46,0.0
Uganda,2023,Fuels,Sector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uganda,2023,Hides and Skins,Sector,300.11,349.23,-49.120000000000005,0.06,0.03,5.83,0.45,9.0,77.78,22.22,0.0,0.0,20.0,0.0,0.0,31.03,317.98,5.83,0.45,9.0,77.78,22.22,0.0,0.0,20.0,0.0,0.0,31.03,317.98
Uganda,2023,Mach and Elec,Sector,137325.93,128.43,137197.5,26.63,0.01,2.19,4.5,42.0,19.05,78.57,2.38,0.0,5.0,0.0,0.06,83.2,9.3,2.22,4.5,42.0,21.43,78.57,0.0,0.0,5.0,0.0,0.0,83.2,9.3
Uganda,2023,Metals,Sector,56514.75,40.48,56474.27,10.96,0.0,5.0,5.0,2.0,100.0,0.0,0.0,0.0,5.0,5.0,0.0,15.5,0.0,5.0,5.0,2.0,100.0,0.0,0.0,0.0,5.0,5.0,0.0,15.5,0.0
Uganda,2023,Minerals,Sector,5889.07,310.93,5578.139999999999,1.14,0.03,5.0,5.0,2.0,100.0,0.0,0.0,0.0,5.0,5.0,0.0,190.93,0.0,5.0,5.0,2.0,100.0,0.0,0.0,0.0,5.0,5.0,0.0,190.93,0.0
Uganda,2023,Miscellaneous,Sector,16501.73,94.12,16407.61,3.2,0.01,4.58,4.99,27.0,77.78,22.22,0.0,0.0,5.0,0.0,0.0,12.44,0.0,4.58,4.99,27.0,77.78,22.22,0.0,0.0,5.0,0.0,0.0,12.44,0.0
Uganda,2023,Plastic or Rubber,Sector,69503.1,729.59,68773.51000000001,13.48,0.07,8.75,19.67,18.0,100.0,0.0,0.0,0.0,20.0,5.0,0.0,486.73,0.0,8.75,19.67,18.0,100.0,0.0,0.0,0.0,20.0,5.0,0.0,486.73,0.0
Uganda,2023,Stone and Glass,Sector,17114.81,898818.06,-881703.25,3.32,83.86,2.5,0.0,12.0,41.67,58.33,0.0,0.0,5.0,0.0,0.0,17.33,898797.77,2.5,0.0,12.0,41.67,58.33,0.0,0.0,5.0,0.0,0.0,17.33,898797.77
Uganda,2023,Textiles and Clothing,Sector,12542.31,6039.8,6502.509999999999,2.43,0.56,4.78,0.03,48.0,81.25,18.75,0.0,0.0,11.0,0.0,0.0,39.15,5990.43,5.33,0.03,48.0,85.42,14.58,0.0,0.0,12.0,0.0,0.0,39.23,5990.36
Uganda,2023,Transportation,Sector,70622.9,51.78,70571.12,13.69,0.0,5.0,5.0,19.0,100.0,0.0,0.0,0.0,5.0,5.0,0.0,25.16,0.0,5.0,5.0,19.0,100.0,0.0,0.0,0.0,5.0,5.0,0.0,25.16,0.0
Uganda,2023,Vegetable,Sector,4245.96,107243.44,-102997.48,0.82,10.01,2.81,9.17,482.0,48.34,48.34,3.32,0.0,40.0,0.0,428.57,55689.4,53739.19,3.08,9.91,482.0,53.53,42.95,3.11,0.41,40.0,0.0,421.25,87983.92,21444.66
Uganda,2023,Wood,Sector,26830.27,245.87,26584.4,5.2,0.02,4.67,4.85,38.0,63.16,36.84,0.0,0.0,16.0,0.0,0.0,68.4,2.29,4.67,4.85,38.0,63.16,36.84,0.0,0.0,16.0,0.0,0.0,68.4,2.29
Uganda,2023,All Products,Total,515717.63,1071787.16,-556069.5299999999,100.0,100.0,4.25,1.72,1042.0,64.2,33.69,2.11,0.0,100.0,0.0,433.94,102917.53,959245.39,4.42,1.8,1042.0,66.89,31.0,1.92,0.19,100.0,0.0,426.57,135212.12,926950.79
Zambia,2023,Capital goods,Broad Economic Category,72686.57,387.42,72299.15000000001,20.86,0.02,2.92,4.03,27.0,29.63,66.67,3.7,0.0,5.0,0.0,22.35,224.59,26.1,2.92,4.03,27.0,29.63,66.67,3.7,0.0,5.0,0.0,22.35,224.59,26.1
Zambia,2023,Consumer goods,Broad Economic Category,84731.02,134.15,84596.87000000001,24.32,0.01,5.48,3.87,73.0,79.45,19.18,1.37,0.0,40.0,0.0,0.95,76.87,24.45,5.67,3.92,73.0,82.19,9.59,2.74,5.48,40.0,0.0,0.25,77.12,24.2
Zambia,2023,Intermediate goods,Broad Economic Category,185382.07,2288596.43,-2103214.3600000003,53.2,99.24,3.74,0.65,27.0,59.26,40.74,0.0,0.0,40.0,0.0,0.0,267556.28,1853024.24,3.74,0.65,27.0,59.26,40.74,0.0,0.0,40.0,0.0,0.0,267556.28,1853024.24
Zambia,2023,Raw materials,Broad Economic Category,1939.53,16893.33,-14953.800000000001,0.56,0.73,10.83,68.45,57.0,43.86,56.14,0.0,0.0,100.0,0.0,0.0,3193.49,402.07,10.83,68.45,57.0,43.86,56.14,0.0,0.0,100.0,0.0,0.0,3193.49,402.07
Zambia,2023,Animal,Sector,310.92,14.52,296.40000000000003,0.09,0.0,2.5,2.38,12.0,33.33,66.67,0.0,0.0,5.0,0.0,0.0,13.59,0.73,2.5,2.38,12.0,33.33,66.67,0.0,0.0,5.0,0.0,0.0,13.59,0.73
Zambia,2023,Chemicals,Sector,17763.2,1517.98,16245.220000000001,5.1,0.07,6.56,5.0,6.0,50.0,33.33,16.67,0.0,40.0,0.0,0.95,1517.94,0.03,7.38,5.0,6.0,66.67,33.33,0.0,0.0,40.0,0.0,0.0,1517.94,0.03
Zambia,2023,Food Products,Sector,8351.05,11886.26,-3535.210000000001,2.4,0.52,55.17,31.94,16.0,56.25,43.75,0.0,0.0,100.0,0.0,0.0,10364.62,0.25,56.02,31.94,16.0,62.5,0.0,12.5,25.0,100.0,0.07,0.25,10364.87,0.0
Zambia,2023,Footwear,Sector,633.37,0.1,633.27,0.18,0.0,,,,,,,,,,,,,,,,,,,,,,,,
Zambia,2023,Fuels,Sector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zambia,2023,Hides and Skins,Sector,180.49,5.09,175.4,0.05,0.0,5.0,5.0,3.0,100.0,0.0,0.0,0.0,5.0,5.0,0.0,1.05,0.0,5.0,5.0,3.0,100.0,0.0,0.0,0.0,5.0,5.0,0.0,1.05,0.0
Zambia,2023,Mach and Elec,Sector,60820.1,67.59,60752.51,17.45,0.0,2.69,0.13,29.0,24.14,72.41,3.45,0.0,5.0,0.0,22.35,24.04,40.6,2.69,0.13,29.0,24.14,72.41,3.45,0.0,5.0,0.0,22.35,24.04,40.6
Zambia,2023,Metals,Sector,6826.41,446069.74,-439243.33,1.96,19.34,2.5,3.84,12.0,58.33,41.67,0.0,0.0,5.0,0.0,0.0,216046.62,64901.05,2.5,3.84,12.0,58.33,41.67,0.0,0.0,5.0,0.0,0.0,216046.62,64901.05
Zambia,2023,Minerals,Sector,223.21,134.29,88.92000000000002,0.06,0.01,5.0,5.0,2.0,100.0,0.0,0.0,0.0,5.0,5.0,0.0,134.29,0.0,5.0,5.0,2.0,100.0,0.0,0.0,0.0,5.0,5.0,0.0,134.29,0.0
Zambia,2023,Miscellaneous,Sector,7217.39,141.47,7075.92,2.07,0.01,3.33,4.28,7.0,85.71,14.29,0.0,0.0,5.0,0.0,0.0,1.22,0.2,3.33,4.28,7.0,85.71,14.29,0.0,0.0,5.0,0.0,0.0,1.22,0.2
Zambia,2023,Plastic or Rubber,Sector,9620.55,1.87,9618.679999999998,2.76,0.0,5.0,5.0,4.0,100.0,0.0,0.0,0.0,5.0,5.0,0.0,0.4,0.0,5.0,5.0,4.0,100.0,0.0,0.0,0.0,5.0,5.0,0.0,0.4,0.0
Zambia,2023,Stone and Glass,Sector,172472.57,1833013.39,-1660540.8199999998,49.49,79.49,3.85,0.12,15.0,73.33,26.67,0.0,0.0,5.0,0.0,0.0,42101.32,1788024.07,3.85,0.12,15.0,73.33,26.67,0.0,0.0,5.0,0.0,0.0,42101.32,1788024.07
Zambia,2023,Textiles and Clothing,Sector,6491.35,431.16,6060.1900000000005,1.86,0.02,7.5,2.59,17.0,100.0,0.0,0.0,0.0,40.0,2.5,0.0,404.96,0.0,7.5,2.59,17.0,100.0,0.0,0.0,0.0,40.0,2.5,0.0,404.96,0.0
Zambia,2023,Transportation,Sector,47755.39,202.23,47553.159999999996,13.7,0.01,5.0,5.0,2.0,100.0,0.0,0.0,0.0,5.0,5.0,0.0,200.64,0.0,5.0,5.0,2.0,100.0,0.0,0.0,0.0,5.0,5.0,0.0,200.64,0.0
Zambia,2023,Vegetable,Sector,2870.85,12512.02,-9641.17,0.82,0.54,3.31,2.87,64.0,57.81,42.19,0.0,0.0,40.0,0.0,0.0,12010.16,500.56,3.31,2.87,64.0,57.81,42.19,0.0,0.0,40.0,0.0,0.0,12010.16,500.56
Zambia,2023,Wood,Sector,3081.39,19.06,3062.33,0.88,0.0,3.57,2.47,15.0,73.33,26.67,0.0,0.0,5.0,0.0,0.0,9.26,9.47,3.57,2.47,15.0,73.33,26.67,0.0,0.0,5.0,0.0,0.0,9.26,9.47
Zambia,2023,All Products,Total,348472.9,2306016.76,-1957543.8599999999,100.0,100.0,6.61,0.78,204.0,60.29,38.73,0.98,0.0,100.0,0.0,23.3,282830.1,1853476.97,6.69,0.78,204.0,61.27,35.29,1.47,1.96,100.0,0.0,22.6,282830.35,1853476.72
Zimbabwe,2023,Capital goods,Broad Economic Category,126384.22,752.54,125631.68000000001,38.66,0.03,3.03,4.15,81.0,38.27,59.26,2.47,0.0,5.0,0.0,105.42,697.8,14.73,3.03,4.15,81.0,38.27,59.26,2.47,0.0,5.0,0.0,105.42,697.8,14.73
Zimbabwe,2023,Consumer goods,Broad Economic Category,87590.73,87347.21,243.51999999998952,26.79,3.71,7.35,60.69,155.0,93.55,6.45,0.0,0.0,100.0,0.0,0.0,1918.93,258.62,7.35,60.69,155.0,93.55,6.45,0.0,0.0,100.0,0.0,0.0,1918.93,258.62
Zimbabwe,2023,Intermediate goods,Broad Economic Category,110370.74,1868562.38,-1758191.64,33.76,79.45,3.33,0.01,32.0,68.75,31.25,0.0,0.0,5.0,0.0,0.0,2736.93,1865810.73,3.48,0.01,32.0,78.13,21.88,0.0,0.0,5.0,0.0,0.0,2736.95,1865810.71
Zimbabwe,2023,Raw materials,Broad Economic Category,2415.29,395139.47,-392724.18,0.74,16.8,4.31,13.82,121.0,14.88,81.82,3.31,0.0,100.0,0.0,1.21,55484.82,325970.38,4.57,13.83,121.0,15.7,78.51,5.79,0.0,100.0,0.0,235.89,55719.5,325735.7
Zimbabwe,2023,Animal,Sector,81.71,7.46,74.25,0.03,0.0,1.67,0.38,9.0,11.11,88.89,0.0,0.0,5.0,0.0,0.0,0.56,6.9,1.67,0.38,9.0,11.11,88.89,0.0,0.0,5.0,0.0,0.0,0.56,6.9
Zimbabwe,2023,Chemicals,Sector,11077.02,3619.23,7457.790000000001,3.39,0.15,1.67,3.39,14.0,42.86,57.14,0.0,0.0,5.0,0.0,0.0,2456.06,1162.17,2.02,3.39,14.0,64.29,35.71,0.0,0.0,5.0,0.0,0.0,2456.08,1162.15
Zimbabwe,2023,Food Products,Sector,20094.36,147367.92,-127273.56000000001,6.15,6.27,57.33,98.12,36.0,97.22,2.78,0.0,0.0,100.0,0.0,0.0,141047.58,0.0,57.33,98.12,36.0,97.22,2.78,0.0,0.0,100.0,0.0,0.0,141047.58,0.0
Zimbabwe,2023,Footwear,Sector,349.62,1.31,348.31,0.11,0.0,5.0,5.0,7.0,100.0,0.0,0.0,0.0,5.0,5.0,0.0,1.31,0.0,5.0,5.0,7.0,100.0,0.0,0.0,0.0,5.0,5.0,0.0,1.31,0.0
Zimbabwe,2023,Fuels,Sector,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zimbabwe,2023,Hides and Skins,Sector,122.26,21.23,101.03,0.04,0.0,5.0,5.0,2.0,100.0,0.0,0.0,0.0,5.0,5.0,0.0,21.23,0.0,5.0,5.0,2.0,100.0,0.0,0.0,0.0,5.0,5.0,0.0,21.23,0.0
Zimbabwe,2023,Mach and Elec,Sector,101126.63,199.02,100927.61,30.93,0.01,2.68,2.0,59.0,16.95,79.66,3.39,0.0,5.0,0.0,105.42,185.17,12.84,2.68,2.0,59.0,16.95,79.66,3.39,0.0,5.0,0.0,105.42,185.17,12.84
Zimbabwe,2023,Metals,Sector,5816.64,10.51,5806.13,1.78,0.0,5.0,5.0,20.0,100.0,0.0,0.0,0.0,5.0,5.0,0.0,9.23,0.0,5.0,5.0,20.0,100.0,0.0,0.0,0.0,5.0,5.0,0.0,9.23,0.0
Zimbabwe,2023,Minerals,Sector,0.0,169.28,-169.28,,0.01,5.0,5.0,2.0,100.0,0.0,0.0,0.0,5.0,5.0,0.0,98.28,0.0,5.0,5.0,2.0,100.0,0.0,0.0,0.0,5.0,5.0,0.0,98.28,0.0
Zimbabwe,2023,Miscellaneous,Sector,5160.63,118.24,5042.39,1.58,0.01,4.38,4.57,31.0,96.77,3.23,0.0,0.0,5.0,0.0,0.0,20.17,1.89,4.38,4.57,31.0,96.77,3.23,0.0,0.0,5.0,0.0,0.0,20.17,1.89
Zimbabwe,2023,Plastic or Rubber,Sector,12466.26,1.86,12464.4,3.81,0.0,5.0,5.0,2.0,100.0,0.0,0.0,0.0,5.0,5.0,0.0,1.79,0.0,5.0,5.0,2.0,100.0,0.0,0.0,0.0,5.0,5.0,0.0,1.79,0.0
Zimbabwe,2023,Stone and Glass,Sector,96426.8,2185932.03,-2089505.2299999997,29.49,92.95,3.21,0.0,23.0,69.57,30.43,0.0,0.0,5.0,0.0,0.0,737.44,2177869.58,3.21,0.0,23.0,69.57,30.43,0.0,0.0,5.0,0.0,0.0,737.44,2177869.58
Zimbabwe,2023,Textiles and Clothing,Sector,4366.85,5637.54,-1270.6899999999996,1.34,0.24,4.5,0.0,29.0,75.86,24.14,0.0,0.0,5.0,0.0,0.0,2.33,5624.99,4.5,0.0,29.0,75.86,24.14,0.0,0.0,5.0,0.0,0.0,2.33,5624.99
Zimbabwe,2023,Transportation,Sector,59769.25,513.09,59256.16,18.28,0.02,5.0,5.0,12.0,100.0,0.0,0.0,0.0,5.0,5.0,0.0,513.09,0.0,5.0,5.0,12.0,100.0,0.0,0.0,0.0,5.0,5.0,0.0,513.09,0.0
Zimbabwe,2023,Vegetable,Sector,4841.17,8218.87,-3377.7000000000007,1.48,0.35,2.16,0.31,136.0,28.68,68.38,2.94,0.0,25.0,0.0,1.21,178.89,7368.08,2.36,0.81,136.0,29.41,65.44,5.15,0.0,25.0,0.0,235.89,413.57,7133.4
Zimbabwe,2023,Wood,Sector,1736.42,34.69,1701.73,0.53,0.0,3.75,3.7,36.0,86.11,13.89,0.0,0.0,5.0,0.0,0.0,24.79,8.67,3.75,3.7,36.0,86.11,13.89,0.0,0.0,5.0,0.0,0.0,24.79,8.67
Zimbabwe,2023,All Products,Total,326938.4,2351852.27,-2024913.87,100.0,100.0,6.57,5.93,418.0,56.22,42.34,1.44,0.0,100.0,0.0,106.64,145297.93,2192055.11,6.67,5.93,418.0,57.18,40.67,2.15,0.0,100.0,0.0,341.31,145532.63,2191820.42
